GEOID,NAMELSAD,SidewalkStepLFt,StreetLFt,Ratio
420730115004,Block Group 4,,,
420730116001,Block Group 1,,,
420730116002,Block Group 2,,,
420730116003,Block Group 3,,,
420730116004,Block Group 4,,,
420730117001,Block Group 1,,,
420730117002,Block Group 2,,,
420730118001,Block Group 1,,,
420730118002,Block Group 2,,,
420730118003,Block Group 3,,,
421257041001,Block Group 1,,,
421257041002,Block Group 2,,,
421257110001,Block Group 1,,,
421257110002,Block Group 2,,,
421257110003,Block Group 3,,,
421257127001,Block Group 1,,,
421257127002,Block Group 2,,,
421257137001,Block Group 1,,,
421257137002,Block Group 2,,,
421257137003,Block Group 3,,,
421257140001,Block Group 1,,,
421257140002,Block Group 2,,,
421257140003,Block Group 3,,,
421257157001,Block Group 1,,,
421257157002,Block Group 2,,,
421257210001,Block Group 1,,,
421257210002,Block Group 2,,,
421257210003,Block Group 3,,,
421257227001,Block Group 1,,,
421257227002,Block Group 2,,,
421257227003,Block Group 3,,,
421257310001,Block Group 1,,,
421257310002,Block Group 2,,,
421257310003,Block Group 3,,,
421257310004,Block Group 4,,,
421257310005,Block Group 5,,,
421257320001,Block Group 1,,,
421257320002,Block Group 2,,,
421257320003,Block Group 3,,,
421257411001,Block Group 1,,,
421257411002,Block Group 2,,,
421257411003,Block Group 3,,,
421257413001,Block Group 1,,,
421257413002,Block Group 2,,,
421257421001,Block Group 1,,,
421257421002,Block Group 2,,,
421257421003,Block Group 3,,,
421257421004,Block Group 4,,,
421257422001,Block Group 1,,,
421257437001,Block Group 1,,,
421257437002,Block Group 2,,,
421257441001,Block Group 1,,,
421257441002,Block Group 2,,,
421257441003,Block Group 3,,,
421257441004,Block Group 4,,,
421257442001,Block Group 1,,,
421257442002,Block Group 2,,,
421257442003,Block Group 3,,,
421257451001,Block Group 1,,,
421257451002,Block Group 2,,,
421257451003,Block Group 3,,,
421257451004,Block Group 4,,,
421257452001,Block Group 1,,,
421257452002,Block Group 2,,,
421257452003,Block Group 3,,,
421257461001,Block Group 1,,,
421257461002,Block Group 2,,,
421257461003,Block Group 3,,,
421257462001,Block Group 1,,,
421257462002,Block Group 2,,,
421257463011,Block Group 1,,,
421257463012,Block Group 2,,,
421257463013,Block Group 3,,,
421257463021,Block Group 1,,,
421257463022,Block Group 2,,,
421257463023,Block Group 3,,,
421257511001,Block Group 1,,,
421257511002,Block Group 2,,,
421257511003,Block Group 3,,,
421257511004,Block Group 4,,,
421257511005,Block Group 5,,,
421257512001,Block Group 1,,,
421257512002,Block Group 2,,,
421257512003,Block Group 3,,,
421257527001,Block Group 1,,,
421257527002,Block Group 2,,,
421257527003,Block Group 3,,,
421257527004,Block Group 4,,,
421257537001,Block Group 1,,,
421257537002,Block Group 2,,,
421257542001,Block Group 1,,,
421257542002,Block Group 2,,,
421257542003,Block Group 3,,,
421257543001,Block Group 1,,,
421257543002,Block Group 2,,,
421257543003,Block Group 3,,,
421257544001,Block Group 1,,,
421257545001,Block Group 1,,,
421257545002,Block Group 2,,,
421257545003,Block Group 3,,,
421257546001,Block Group 1,,,
421257546002,Block Group 2,,,
421257551001,Block Group 1,,,
421257551002,Block Group 2,,,
421257551003,Block Group 3,,,
421257552001,Block Group 1,,,
421257552002,Block Group 2,,,
421257552003,Block Group 3,,,
421257557001,Block Group 1,,,
421257557002,Block Group 2,,,
421257557003,Block Group 3,,,
421257610001,Block Group 1,,,
421257610002,Block Group 2,,,
421257610003,Block Group 3,,,
421257610004,Block Group 4,,,
421257610005,Block Group 5,,,
421257620001,Block Group 1,,,
421257620002,Block Group 2,,,
421257620003,Block Group 3,,,
421257637001,Block Group 1,,,
421257637002,Block Group 2,,,
421257640001,Block Group 1,,,
421257640002,Block Group 2,,,
421257640003,Block Group 3,,,
421257640004,Block Group 4,,,
421257711001,Block Group 1,,,
421257711002,Block Group 2,,,
421257711003,Block Group 3,,,
421257711004,Block Group 4,,,
421257712001,Block Group 1,,,
421257712002,Block Group 2,,,
421257727001,Block Group 1,,,
421257727002,Block Group 2,,,
421257731001,Block Group 1,,,
421257731002,Block Group 2,,,
421257732001,Block Group 1,,,
421257747001,Block Group 1,,,
421257747002,Block Group 2,,,
421257747003,Block Group 3,,,
421257747004,Block Group 4,,,
421257747005,Block Group 5,,,
421257752001,Block Group 1,,,
421257752002,Block Group 2,,,
421257753001,Block Group 1,,,
421257753002,Block Group 2,,,
421257817001,Block Group 1,,,
421257817002,Block Group 2,,,
421257827001,Block Group 1,,,
421257827002,Block Group 2,,,
421257832001,Block Group 1,,,
421257832002,Block Group 2,,,
421257833001,Block Group 1,,,
421257840001,Block Group 1,,,
421257840002,Block Group 2,,,
421257840003,Block Group 3,,,
421257910001,Block Group 1,,,
421257910002,Block Group 2,,,
421257921001,Block Group 1,,,
421257921002,Block Group 2,,,
421257922001,Block Group 1,,,
421257922002,Block Group 2,,,
421257957001,Block Group 1,,,
421257957002,Block Group 2,,,
421257957003,Block Group 3,,,
421257958001,Block Group 1,,,
421257958002,Block Group 2,,,
421257959001,Block Group 1,,,
421257959002,Block Group 2,,,
421257959003,Block Group 3,,,
421257959004,Block Group 4,,,
421257960001,Block Group 1,,,
421257960002,Block Group 2,,,
421257960003,Block Group 3,,,
421298001001,Block Group 1,,,
421298002001,Block Group 1,,,
421298003001,Block Group 1,,,
421298003002,Block Group 2,,,
421298004001,Block Group 1,,,
421298005001,Block Group 1,,,
421298005002,Block Group 2,,,
421298006001,Block Group 1,,,
421298006002,Block Group 2,,,
421298007001,Block Group 1,,,
421298008001,Block Group 1,,,
421298009001,Block Group 1,,,
421298009002,Block Group 2,,,
421298010011,Block Group 1,,,
421298010012,Block Group 2,,,
421298010021,Block Group 1,,,
421298010022,Block Group 2,,,
421298011001,Block Group 1,,,
421298011002,Block Group 2,,,
421298011003,Block Group 3,,,
421298011004,Block Group 4,,,
421298012001,Block Group 1,,,
421298012002,Block Group 2,,,
421298012003,Block Group 3,,,
421298013001,Block Group 1,,,
421298013002,Block Group 2,,,
421298013003,Block Group 3,,,
421298014001,Block Group 1,,,
421298015001,Block Group 1,,,
421298015002,Block Group 2,,,
421298016001,Block Group 1,,,
421298017011,Block Group 1,,,
421298017021,Block Group 1,,,
421298017022,Block Group 2,,,
421298017023,Block Group 3,,,
421298017031,Block Group 1,,,
421298017032,Block Group 2,,,
421298018001,Block Group 1,,,
421298018002,Block Group 2,,,
421298018003,Block Group 3,,,
421298018004,Block Group 4,,,
421298018005,Block Group 5,,,
421298019001,Block Group 1,,,
421298019002,Block Group 2,,,
421298019003,Block Group 3,,,
421298019004,Block Group 4,,,
421298020011,Block Group 1,,,
421298020012,Block Group 2,,,
421298020021,Block Group 1,,,
421298020022,Block Group 2,,,
421298020023,Block Group 3,,,
421298020024,Block Group 4,,,
421298021011,Block Group 1,,,
421298021012,Block Group 2,,,
421298021013,Block Group 3,,,
421298021021,Block Group 1,,,
421298021022,Block Group 2,,,
421298021031,Block Group 1,,,
421298021032,Block Group 2,,,
421298022001,Block Group 1,,,
421298022002,Block Group 2,,,
421298022003,Block Group 3,,,
421298023011,Block Group 1,,,
421298023012,Block Group 2,,,
421298023013,Block Group 3,,,
421298023031,Block Group 1,,,
421298023032,Block Group 2,,,
421298023041,Block Group 1,,,
421298023042,Block Group 2,,,
421298023043,Block Group 3,,,
421298024001,Block Group 1,,,
421298024002,Block Group 2,,,
421298024003,Block Group 3,,,
421298025001,Block Group 1,,,
421298025002,Block Group 2,,,
421298026001,Block Group 1,,,
421298026002,Block Group 2,,,
421298026003,Block Group 3,,,
421298027001,Block Group 1,,,
421298028001,Block Group 1,,,
421298028002,Block Group 2,,,
421298029001,Block Group 1,,,
421298029002,Block Group 2,,,
421298029003,Block Group 3,,,
421298029004,Block Group 4,,,
421298030001,Block Group 1,,,
421298030002,Block Group 2,,,
421298030003,Block Group 3,,,
421298031001,Block Group 1,,,
421298031002,Block Group 2,,,
421298031003,Block Group 3,,,
421298032001,Block Group 1,,,
421298033011,Block Group 1,,,
421298033012,Block Group 2,,,
421298033013,Block Group 3,,,
421298033021,Block Group 1,,,
421298033022,Block Group 2,,,
421298034001,Block Group 1,,,
421298034002,Block Group 2,,,
421298035011,Block Group 1,,,
421298035012,Block Group 2,,,
421298035021,Block Group 1,,,
421298035022,Block Group 2,,,
421298035023,Block Group 3,,,
421298036001,Block Group 1,,,
421298037001,Block Group 1,,,
421298037002,Block Group 2,,,
421298037003,Block Group 3,,,
421298038001,Block Group 1,,,
421298038002,Block Group 2,,,
421298039011,Block Group 1,,,
421298039012,Block Group 2,,,
421298039021,Block Group 1,,,
421298039022,Block Group 2,,,
421298039023,Block Group 3,,,
421298040001,Block Group 1,,,
421298041001,Block Group 1,,,
421298041002,Block Group 2,,,
421298042001,Block Group 1,,,
421298042002,Block Group 2,,,
421298042003,Block Group 3,,,
421298043001,Block Group 1,,,
421298043002,Block Group 2,,,
421298044001,Block Group 1,,,
421298044002,Block Group 2,,,
421298045011,Block Group 1,,,
421298045012,Block Group 2,,,
421298045013,Block Group 3,,,
421298045014,Block Group 4,,,
421298045021,Block Group 1,,,
421298045022,Block Group 2,,,
421298045023,Block Group 3,,,
421298045024,Block Group 4,,,
421298046001,Block Group 1,,,
421298046002,Block Group 2,,,
421298047011,Block Group 1,,,
421298047012,Block Group 2,,,
421298047021,Block Group 1,,,
421298047022,Block Group 2,,,
421298047023,Block Group 3,,,
421298048011,Block Group 1,,,
421298048021,Block Group 1,,,
421298048022,Block Group 2,,,
421298048023,Block Group 3,,,
421298049001,Block Group 1,,,
421298049002,Block Group 2,,,
421298049003,Block Group 3,,,
421298050001,Block Group 1,,,
421298050002,Block Group 2,,,
421298050003,Block Group 3,,,
421298051001,Block Group 1,,,
421298051002,Block Group 2,,,
421298052001,Block Group 1,,,
421298052002,Block Group 2,,,
421298054001,Block Group 1,,,
421298054002,Block Group 2,,,
421298055001,Block Group 1,,,
421298055002,Block Group 2,,,
421298056001,Block Group 1,,,
421298058001,Block Group 1,,,
421298058002,Block Group 2,,,
421298059011,Block Group 1,,,
421298059021,Block Group 1,,,
421298059022,Block Group 2,,,
421298059023,Block Group 3,,,
421298059024,Block Group 4,,,
421298060001,Block Group 1,,,
421298060002,Block Group 2,,,
421298061001,Block Group 1,,,
421298061002,Block Group 2,,,
421298062001,Block Group 1,,,
421298062002,Block Group 2,,,
421298063001,Block Group 1,,,
421298064001,Block Group 1,,,
421298064002,Block Group 2,,,
421298065001,Block Group 1,,,
421298065002,Block Group 2,,,
421298065003,Block Group 3,,,
421298065004,Block Group 4,,,
421298066001,Block Group 1,,,
421298066002,Block Group 2,,,
421298067001,Block Group 1,,,
421298067002,Block Group 2,,,
421298068001,Block Group 1,,,
421298069001,Block Group 1,,,
421298069002,Block Group 2,,,
421298069003,Block Group 3,,,
421298070001,Block Group 1,,,
421298070002,Block Group 2,,,
421298070003,Block Group 3,,,
421298071001,Block Group 1,,,
421298071002,Block Group 2,,,
421298071003,Block Group 3,,,
421298072001,Block Group 1,,,
421298072002,Block Group 2,,,
421298072003,Block Group 3,,,
421298072004,Block Group 4,,,
421298073001,Block Group 1,,,
421298073002,Block Group 2,,,
421298073003,Block Group 3,,,
421298074011,Block Group 1,,,
421298074012,Block Group 2,,,
421298074021,Block Group 1,,,
421298074022,Block Group 2,,,
421298074023,Block Group 3,,,
421298074024,Block Group 4,,,
421298075001,Block Group 1,,,
421298075002,Block Group 2,,,
421298076001,Block Group 1,,,
421298076002,Block Group 2,,,
421298077001,Block Group 1,,,
421298077002,Block Group 2,,,
421298077003,Block Group 3,,,
421298078001,Block Group 1,,,
421298078002,Block Group 2,,,
421298078003,Block Group 3,,,
421298079001,Block Group 1,,,
421298079002,Block Group 2,,,
421298079003,Block Group 3,,,
421298079004,Block Group 4,,,
421298081001,Block Group 1,,,
421298081002,Block Group 2,,,
421298081003,Block Group 3,,,
421298081004,Block Group 4,,,
421298082001,Block Group 1,,,
421298082002,Block Group 2,,,
421298083001,Block Group 1,,,
421298083002,Block Group 2,,,
421298083003,Block Group 3,,,
421298084011,Block Group 1,,,
421298084012,Block Group 2,,,
421298084021,Block Group 1,,,
421298084022,Block Group 2,,,
421298084023,Block Group 3,,,
421298085001,Block Group 1,,,
421298086001,Block Group 1,,,
421298086002,Block Group 2,,,
421298086003,Block Group 3,,,
